Name;Position;Club;Age;Int Caps;Int Goals;Wage;Value;Sale Value;Best Rating;Best Pot Rating;Squad Rep;Squad Status;GK Rating;SW Rating;DL Rating;DC Rating;DR Rating;WBL Rating;WBR Rating;DM Rating;ML Rating;MC Rating;MR Rating;AML Rating;AMC Rating;AMR Rating;FS Rating;TS Rating;GK Pot Rating;SW Pot Rating;DL Pot Rating;DC Pot Rating;DR Pot Rating;WBL Pot Rating;WBR Pot Rating;DM Pot Rating;ML Pot Rating;MC Pot Rating;MR Pot Rating;AML Pot Rating;AMC Pot Rating;AMR Pot Rating;FS Pot Rating;TS Pot Rating;Unique ID;Club ID
Lazo, Lucas;D/WB/M R;Rosario Central;26;0;0;1.520;545.030;491.210;66,0% (FB);68,4% (FB);6250;Backup;0,2922;0,5443;0,6144;0,5590;0,6601;0,6055;0,6505;0,6205;0,6086;0,6015;0,6494;0,6086;0,5332;0,6086;0,5617;0,5682;0,3045;0,5653;0,6368;0,5777;0,6841;0,6274;0,6740;0,6433;0,6311;0,6235;0,6735;0,6311;0,5563;0,6311;0,5853;0,5878;14025561;95
Montoya, Walter;M R;Rosario Central;22;0;0;1.030;210.940;313.450;67,3% (W);71,4% (W);6250;Rotation;0,3157;0,5156;0,6137;0,5051;0,6137;0,6130;0,6480;0,5794;0,6621;0,6455;0,6729;0,6263;0,5714;0,6662;0,5871;0,5427;0,3345;0,5486;0,6512;0,5346;0,6512;0,6499;0,6870;0,6139;0,7025;0,6827;0,7139;0,6646;0,6102;0,7068;0,6267;0,5745;14048701;95
Musto, Damián;DM;Rosario Central;28;0;0;3.490;1.136.890;2.443.050;71,8% (DM);72,7% (DM);6250;Rotation;0,3687;0,6653;0,6677;0,6912;0,6677;0,6514;0,6514;0,7181;0,6424;0,7116;0,6820;0,6424;0,5857;0,6424;0,5997;0,6580;0,3724;0,6730;0,6757;0,6982;0,6757;0,6593;0,6593;0,7274;0,6506;0,7212;0,6906;0,6506;0,5941;0,6506;0,6085;0,6644;14001461;95
Niell, Franco;ST;Rosario Central;32;0;0;4.730;79.960;98.160;71,1% (FS);72,1% (FS);6250;First Team;0,3346;0,5635;0,5916;0,5502;0,5916;0,5961;0,5961;0,5902;0,6522;0,6177;0,6522;0,6522;0,6175;0,6522;0,7111;0,6677;0,3384;0,5705;0,5995;0,5560;0,5995;0,6041;0,6041;0,6000;0,6607;0,6285;0,6607;0,6607;0,6260;0,6607;0,7208;0,6750;961344;95
Pinola, Javier;D LC;Rosario Central;32;1;0;4.020;66.460;86.140;72,3% (FB);72,8% (FB);6250;First Team;0,3374;0,6428;0,7233;0,7087;0,6758;0,7051;0,6630;0,6689;0,6802;0,6597;0,6489;0,6489;0,5720;0,6489;0,5904;0,6127;0,3401;0,6481;0,7278;0,7141;0,6801;0,7090;0,6666;0,6717;0,6833;0,6613;0,6518;0,6518;0,5757;0,6518;0,5936;0,6152;951247;95
Salazar, Víctor;D/WB R;Rosario Central;22;0;0;1.110;66.800;68.200;66,6% (FB);71,1% (FB);6250;Backup;0,2910;0,5268;0,6202;0,5181;0,6663;0,6142;0,6573;0,5758;0,6124;0,5921;0,6124;0,6124;0,5411;0,6124;0,5688;0,5297;0,3127;0,5663;0,6622;0,5525;0,7114;0,6549;0,7009;0,6170;0,6534;0,6337;0,6534;0,6534;0,5836;0,6534;0,6121;0,5639;14048700;95
Alvarado, Pablo;D C;San Lorenzo;29;0;0;2.890;333.660;210.220;69,9% (FB);70,4% (FB);6950;Backup;0,3470;0,6134;0,6613;0,6494;0,6990;0,6481;0,6851;0,6843;0,6462;0,6546;0,6462;0,6462;0,5852;0,6462;0,6143;0,5984;0,3502;0,6185;0,6661;0,6549;0,7041;0,6525;0,6897;0,6887;0,6498;0,6582;0,6498;0,6498;0,5888;0,6498;0,6183;0,6013;956662;96
Barrientos, Pablo;AM RLC;San Lorenzo;31;0;0;5.050;1.082.820;2.014.280;76,0% (AM);77,6% (AM);6950;First Team;0,3554;0,5243;0,6012;0,5040;0,6012;0,6116;0,6116;0,6193;0,7415;0,7056;0,7404;0,7465;0,7603;0,7437;0,7363;0,6256;0,3622;0,5363;0,6144;0,5145;0,6144;0,6246;0,6246;0,6351;0,7562;0,7238;0,7550;0,7613;0,7764;0,7584;0,7515;0,6376;955648;96
Blanco, Sebastián;AM RC;San Lorenzo;27;2;1;5.320;2.754.050;5.274.670;75,9% (W);79,3% (W);6950;First Team;0,3063;0,5079;0,6222;0,4714;0,6222;0,6343;0,6343;0,6392;0,7350;0,7386;0,7593;0,7472;0,7357;0,7575;0,6879;0,5687;0,3227;0,5367;0,6537;0,4973;0,6537;0,6654;0,6654;0,6677;0,7676;0,7694;0,7930;0,7803;0,7701;0,7911;0,7204;0,5954;14001292;96
Blandi, Nicolás;ST;San Lorenzo;26;0;0;4.510;2.299.000;4.093.420;74,1% (TS);74,1% (TS);6950;Rotation;0,3355;0,5809;0,5592;0,5683;0,5592;0,5579;0,5579;0,6092;0,6270;0,6307;0,6270;0,6270;0,6036;0,6270;0,7199;0,7409;0,3355;0,5809;0,5592;0,5683;0,5592;0,5579;0,5579;0,6065;0,6270;0,6270;0,6270;0,6270;0,6036;0,6270;0,7199;0,7409;14024694;96
Buffarini, Julio;D/WB/M R;San Lorenzo;27;0;0;5.170;2.174.250;4.226.290;76,0% (FB);76,8% (FB);6950;First Team;0,3193;0,6072;0,7074;0,5844;0,7600;0,6972;0,7472;0,6654;0,6799;0,7096;0,7287;0,6799;0,6090;0,7188;0,6134;0,5796;0,3227;0,6138;0,7145;0,5898;0,7676;0,7040;0,7544;0,6826;0,6862;0,7318;0,7354;0,6862;0,6154;0,7254;0,6203;0,5843;14003713;96
Caruzzo, Matías;D C;San Lorenzo;31;5;0;3.470;675.250;1.385.600;71,6% (CB);72,7% (CB);6950;Rotation;0,3349;0,6893;0,6352;0,7155;0,6352;0,6189;0,6189;0,6254;0,6087;0,6112;0,6087;0,6087;0,5433;0,6087;0,5736;0,6158;0,3419;0,7020;0,6474;0,7269;0,6474;0,6307;0,6307;0,6475;0,6204;0,6369;0,6204;0,6204;0,5550;0,6204;0,5855;0,6254;961333;96
Cetto, Mauro;D C;San Lorenzo;33;0;0;3.150;70.990;84.490;72,3% (CB);72,3% (CB);6950;Rotation;0,3401;0,6492;0,6434;0,7227;0,6802;0,6200;0,6200;0,6329;0,5958;0,6196;0,5958;0,5958;0,5030;0,5958;0,5526;0,6398;0,3401;0,6492;0,6434;0,7227;0,6802;0,6200;0,6200;0,6339;0,5958;0,6210;0,5958;0,5958;0,5030;0,5958;0,5526;0,6398;950976;96
Devecchi, José;GK;San Lorenzo;20;0;0;1.720;811.850;1.146.530;68,5% (GK);81,6% (GK);6950;Hot Prospect;0,6851;0,4679;0,4536;0,4410;0,4536;0,4341;0,4341;0,4741;0,4700;0,4681;0,4700;0,4700;0,4280;0,4700;0,4535;0,4768;0,8159;0,5450;0,5308;0,5073;0,5308;0,5078;0,5078;0,5609;0,5451;0,5539;0,5451;0,5451;0,4968;0,5451;0,5250;0,5431;14043363;96
Esparza, Gabriel;AM L;San Lorenzo;22;0;0;1.800;635.080;1.287.180;67,6% (W);70,4% (W);6950;Rotation;0,3283;0,4901;0,5722;0,4326;0,5722;0,5789;0,5789;0,5522;0,6762;0,5850;0,6295;0,6754;0,5987;0,6295;0,6714;0,5362;0,3422;0,5137;0,5989;0,4540;0,5989;0,6049;0,6049;0,5787;0,7040;0,6124;0,6553;0,7031;0,6248;0,6553;0,6993;0,5590;14080609;96
Fontanini, Fabricio;D RC;San Lorenzo;25;0;0;3.580;725.030;850.300;71,0% (CB);72,2% (CB);6950;First Team;0,3386;0,6494;0,6342;0,7097;0,6768;0,6183;0,6183;0,6364;0,6077;0,6217;0,6077;0,6077;0,5541;0,6077;0,5752;0,6184;0,3455;0,6619;0,6465;0,7216;0,6900;0,6301;0,6301;0,6504;0,6196;0,6363;0,6196;0,6196;0,5660;0,6196;0,5875;0,6292;14006044;96
Kalinski, Enzo;DM, M RC;San Lorenzo;28;0;0;4.260;650.180;808.790;72,7% (M);73,2% (M);6950;Rotation;0,3352;0,6362;0,6777;0,6311;0,6777;0,6688;0,6688;0,7195;0,6743;0,7266;0,7196;0,6743;0,6566;0,6743;0,6456;0,6346;0,3390;0,6442;0,6873;0,6380;0,6873;0,6782;0,6782;0,7258;0,6836;0,7320;0,7295;0,6836;0,6660;0,6836;0,6549;0,6418;14003053;96
Mas, Emmanuel;D/WB L;San Lorenzo;27;2;0;5.690;2.398.500;4.217.080;77,8% (FB);79,1% (FB);6950;Key Player;0,3566;0,6595;0,7777;0,6584;0,7239;0,7636;0,7125;0,6882;0,7513;0,6864;0,7052;0,7052;0,6394;0,7052;0,6600;0,6442;0,3631;0,6714;0,7913;0,6685;0,7366;0,7767;0,7248;0,7090;0,7648;0,7101;0,7178;0,7178;0,6530;0,7178;0,6734;0,6545;965345;96
Matos, Mauro;ST;San Lorenzo;33;0;0;6.380;99.520;120.830;75,3% (TS);75,3% (TS);6950;First Team;0,3581;0,5804;0,5822;0,5595;0,5822;0,5842;0,5842;0,6084;0,6567;0,6405;0,6567;0,6567;0,6258;0,6567;0,7433;0,7527;0,3581;0,5804;0,5822;0,5595;0,5822;0,5842;0,5842;0,6057;0,6567;0,6368;0,6567;0,6567;0,6258;0,6567;0,7433;0,7527;14007779;96
Mercier, Juan Ignacio;DM, M RC;San Lorenzo;35;3;0;4.890;118.160;132.130;80,6% (DM);80,6% (DM);6950;Key Player;0,4027;0,7334;0,7487;0,7812;0,7487;0,7243;0,7243;0,8061;0,7040;0,7866;0,7513;0,7040;0,6505;0,7040;0,6614;0,6900;0,4027;0,7334;0,7487;0,7812;0,7487;0,7243;0,7243;0,8058;0,7040;0,7862;0,7513;0,7040;0,6505;0,7040;0,6614;0,6900;953856;96
Mussis, Franco;AM RC;San Lorenzo;23;0;0;3.840;2.041.550;2.620.110;72,5% (W);77,3% (W);6950;Backup;0,3301;0,5372;0,6269;0,5349;0,6269;0,6265;0,6265;0,6418;0,6768;0,7185;0,7253;0,6768;0,6810;0,7243;0,6850;0,6404;0,3538;0,5778;0,6707;0,5712;0,6707;0,6698;0,6698;0,6784;0,7212;0,7569;0,7729;0,7212;0,7304;0,7719;0,7341;0,6797;14027421;96
Ortigoza, Néstor;DM, M RC;San Lorenzo;31;31;1;6.560;988.460;1.674.930;78,8% (M);80,2% (M);6950;Key Player;0,3846;0,6426;0,7056;0,6387;0,7056;0,6990;0,6990;0,7739;0,7229;0,7878;0,7715;0,7229;0,6897;0,7229;0,6928;0,6744;0,3883;0,6506;0,7151;0,6457;0,7151;0,7084;0,7084;0,7870;0,7322;0,8024;0,7814;0,7322;0,6985;0,7322;0,7021;0,6816;961326;96
Prósperi, Gonzalo;D/WB/M R;San Lorenzo;30;0;0;4.220;790.240;1.326.700;70,7% (FB);71,3% (FB);6950;Rotation;0,3398;0,5948;0,7004;0,5789;0,7075;0,6891;0,6960;0,6702;0,6931;0,6393;0,6997;0,6529;0,5938;0,6529;0,6076;0,5802;0,3435;0,6002;0,7062;0,5829;0,7133;0,6951;0,7021;0,6773;0,7002;0,6466;0,7069;0,6596;0,6011;0,6596;0,6156;0,5854;957775;96
Rolle, Martín;AM LC;San Lorenzo;30;0;0;5.900;333.880;428.870;73,2% (AM);73,2% (AM);6950;Rotation;0,3181;0,4713;0,5758;0,4257;0,5758;0,5914;0,5914;0,5871;0,7235;0,6914;0,7174;0,7315;0,7323;0,7235;0,7062;0,5803;0,3181;0,4713;0,5758;0,4257;0,5758;0,5914;0,5914;0,5869;0,7235;0,6911;0,7174;0,7315;0,7323;0,7235;0,7062;0,5803;958347;96
Romagnoli, Leandro;AM LC;San Lorenzo;34;1;0;4.560;213.970;326.590;76,4% (W);76,4% (W);6950;First Team;0,3662;0,5386;0,6304;0,5034;0,6304;0,6381;0,6381;0,6454;0,7503;0,7290;0,7158;0,7639;0,7532;0,7158;0,7006;0,6087;0,3662;0,5386;0,6304;0,5034;0,6304;0,6381;0,6381;0,6514;0,7503;0,7377;0,7158;0,7639;0,7532;0,7158;0,7006;0,6087;6300135;96
Torrico, Sebastián;GK;San Lorenzo;35;0;0;4.080;71.600;83.620;73,9% (GK);73,9% (GK);6950;Key Player;0,7393;0,5295;0,5294;0,5057;0,5294;0,5162;0,5162;0,5511;0,5299;0,5444;0,5299;0,5299;0,4623;0,5299;0,4782;0,5333;0,7393;0,5295;0,5294;0,5057;0,5294;0,5162;0,5162;0,5509;0,5299;0,5441;0,5299;0,5299;0,4623;0,5299;0,4782;0,5333;953267;96
Villalba, Héctor;AM R, ST;San Lorenzo;21;0;0;4.480;1.948.570;3.130.980;68,2% (W);76,2% (W);6950;Rotation;0,3205;0,4968;0,5745;0,4629;0,5745;0,5822;0,5822;0,5686;0,6348;0,6008;0,6803;0,6763;0,5943;0,6819;0,6593;0,5889;0,3605;0,5679;0,6496;0,5267;0,6496;0,6558;0,6558;0,6395;0,7096;0,6724;0,7605;0,7561;0,6708;0,7624;0,7435;0,6588;14043370;96
Aparicio, Eric;AM L, ST;San Martín (SJ);25;0;0;1.410;668.510;1.299.010;70,4% (FS);71,4% (FS);5000;Rotation;0,3210;0,5335;0,5750;0,5134;0,5750;0,5793;0,5793;0,5855;0,6407;0,6244;0,6407;0,6883;0,6141;0,6772;0,7044;0,6716;0,3248;0,5415;0,5846;0,5204;0,5846;0,5887;0,5887;0,5951;0,6499;0,6346;0,6499;0,6982;0,6229;0,6870;0,7144;0,6794;14011302;108546
Ardente, Luis;GK;San Martín (SJ);34;0;0;730;61.670;127.090;67,8% (GK);67,8% (GK);5000;First Team;0,6775;0,5134;0,4736;0,5239;0,4736;0,4644;0,4644;0,5318;0,5109;0,5367;0,5109;0,5109;0,5062;0,5109;0,5067;0,5417;0,6775;0,5134;0,4736;0,5239;0,4736;0,4644;0,4644;0,5290;0,5109;0,5330;0,5109;0,5109;0,5062;0,5109;0,5067;0,5417;953535;108546
Bustos, Maximiliano;DM;San Martín (SJ);34;0;0;1.260;119.760;214.650;72,5% (DM);72,9% (DM);5000;First Team;0,3545;0,6356;0,7012;0,6217;0,7012;0,6763;0,6763;0,7254;0,6356;0,6924;0,6356;0,6356;0,5551;0,6356;0,5576;0,5492;0,3545;0,6356;0,7012;0,6217;0,7012;0,6763;0,6763;0,7291;0,6356;0,6976;0,6356;0,6356;0,5551;0,6356;0,5576;0,5492;951699;108546
Canuhé, Cristian;WB/AM L;San Martín (SJ);28;0;0;1.630;654.250;922.930;68,6% (W);70,0% (W);5000;Rotation;0,3620;0,5872;0,6722;0,5932;0,6320;0,6689;0,6242;0,6539;0,6862;0,6751;0,6794;0,6817;0,6048;0,6781;0,6004;0,6078;0,3686;0,5988;0,6858;0,6035;0,6448;0,6821;0,6365;0,6659;0,7003;0,6870;0,6933;0,6956;0,6197;0,6920;0,6143;0,6186;14011553;108546
Capelli, Javier;SW, D C, DM;San Martín (SJ);30;0;0;1.450;338.250;626.900;64,6% (FB);67,4% (FB);5000;Rotation;0,3409;0,6070;0,6078;0,5890;0,6464;0,6000;0,6370;0,6314;0,6141;0,6128;0,6141;0,6141;0,5740;0,6141;0,5906;0,5618;0,3545;0,6340;0,6336;0,6134;0,6739;0,6255;0,6640;0,6574;0,6395;0,6373;0,6395;0,6395;0,6000;0,6395;0,6171;0,5835;14034385;108546
Carniello, Oscar;D C;San Martín (SJ);27;0;0;1.850;811.570;1.465.400;68,0% (CB);68,0% (CB);5000;Rotation;0,3446;0,6233;0,6251;0,6803;0,6251;0,6051;0,6051;0,6175;0,5772;0,5985;0,5772;0,5772;0,5089;0,5772;0,5468;0,5934;0,3446;0,6233;0,6251;0,6803;0,6251;0,6051;0,6051;0,6173;0,5772;0,5981;0,5772;0,5772;0,5089;0,5772;0,5468;0,5934;14010471;108546
Corti, Leonardo;GK;San Martín (SJ);34;0;0;530;16.170;14.820;61,9% (GK);61,9% (GK);5000;Backup;0,6193;0,4700;0,4395;0,4588;0,4395;0,4360;0,4360;0,4949;0,4899;0,5056;0,4899;0,4899;0,4817;0,4899;0,4674;0,5063;0,6193;0,4700;0,4395;0,4588;0,4395;0,4360;0,4360;0,4959;0,4899;0,5069;0,4899;0,4899;0,4817;0,4899;0,4674;0,5063;950903;108546
Figueroa, Marcos;ST;San Martín (SJ);26;0;0;2.310;1.147.430;2.106.730;70,1% (FS);70,1% (FS);5000;First Team;0,3271;0,5341;0,5691;0,5067;0,5691;0,5724;0,5724;0,5805;0,6364;0,6057;0,6364;0,6757;0,6416;0,6757;0,7009;0,6657;0,3271;0,5341;0,5691;0,5067;0,5691;0,5724;0,5724;0,5815;0,6364;0,6071;0,6364;0,6757;0,6416;0,6757;0,7009;0,6657;14025566;108546
Fissore, Matías;DM;San Martín (SJ);25;0;0;2.100;472.550;617.180;68,8% (M);73,2% (M);5000;Rotation;0,3392;0,5913;0,6550;0,5910;0,6550;0,6459;0,6459;0,6751;0,6741;0,6877;0,6852;0,6431;0,6126;0,6431;0,5974;0,5789;0,3619;0,6322;0,6970;0,6271;0,6970;0,6874;0,6874;0,7188;0,7185;0,7321;0,7302;0,6854;0,6597;0,6854;0,6423;0,6145;14022446;108546
Franco, Daniel;D C;San Martín (SJ);24;0;0;1.340;650.430;752.470;63,2% (CB);65,1% (CB);5000;Backup;0,3388;0,5775;0,5802;0,6317;0,6033;0,5641;0,5641;0,5586;0,5487;0,5596;0,5487;0,5487;0,5198;0,5487;0,5055;0,5347;0,3503;0,5972;0,5995;0,6508;0,6234;0,5828;0,5828;0,5806;0,5672;0,5824;0,5672;0,5672;0,5387;0,5672;0,5250;0,5500;14023030;108546
Gelabert, Marcos;DM, M RLC;San Martín (SJ);34;0;0;1.830;112.490;190.530;68,7% (M);68,6% (M);5000;Rotation;0,3304;0,5878;0,6534;0,5956;0,6534;0,6383;0,6383;0,6839;0,6698;0,6865;0,6698;0,6276;0,5627;0,6276;0,5718;0,5900;0,3304;0,5878;0,6534;0,5956;0,6534;0,6383;0,6383;0,6836;0,6698;0,6862;0,6698;0,6276;0,5627;0,6276;0,5718;0,5900;952997;108546
González, Daniel;AM LC;San Martín (SJ);24;0;0;1.180;477.400;979.040;66,8% (W);68,4% (W);5000;Rotation;0,3256;0,4822;0,5868;0,4442;0,5868;0,5922;0,5922;0,5457;0,6573;0,6061;0,6218;0,6680;0,6191;0,6218;0,6376;0,5651;0,3325;0,4945;0,6012;0,4549;0,6012;0,6063;0,6063;0,5622;0,6731;0,6250;0,6367;0,6841;0,6359;0,6367;0,6546;0,5784;14060641;108546
Iberbia, Raúl;D/WB/M L;San Martín (SJ);26;0;0;1.900;907.050;1.690.850;69,0% (FB);70,1% (FB);5000;First Team;0,3139;0,6025;0,6905;0,6068;0,6427;0,6766;0,6298;0,6040;0,6629;0,6000;0,6212;0,6212;0,5429;0,6212;0,5644;0,5664;0,3176;0,6106;0,7007;0,6137;0,6523;0,6867;0,6392;0,6125;0,6728;0,6085;0,6304;0,6304;0,5518;0,6304;0,5737;0,5736;14020768;108546
Ledesma, Damián;SW, D C, DM;San Martín (SJ);33;0;0;1.040;109.010;189.630;68,3% (CB);68,3% (CB);5000;Rotation;0,3518;0,6662;0,6157;0,6833;0,6157;0,5997;0,5997;0,6745;0,5948;0,6196;0,5948;0,5948;0,5485;0,5948;0,5611;0,6078;0,3518;0,6662;0,6157;0,6833;0,6157;0,5997;0,5997;0,6797;0,5948;0,6261;0,5948;0,5948;0,5485;0,5948;0,5611;0,6078;958188;108546
Mattia, Juan;D C, DM;San Martín (SJ);27;0;0;860;650.430;1.212.240;69,5% (CB);71,2% (CB);5000;First Team;0,3451;0,6184;0,6137;0,6950;0,6137;0,5922;0,5922;0,6344;0,5714;0,5726;0,5714;0,5714;0,5164;0,5714;0,5195;0,5910;0,3543;0,6352;0,6313;0,7115;0,6313;0,6096;0,6096;0,6553;0,5884;0,5938;0,5884;0,5884;0,5329;0,5884;0,5373;0,6061;14033652;108546
Milano, Mauro;AM RLC, F C;San Martín (SJ);32;0;0;1.130;120.400;228.480;70,1% (AM);70,1% (AM);5000;Rotation;0,3364;0,4399;0,5026;0,4190;0,5026;0,5179;0,5179;0,5332;0,6291;0,6192;0,6291;0,6714;0,7009;0,6714;0,6973;0,5683;0,3364;0,4399;0,5026;0,4190;0,5026;0,5179;0,5179;0,5417;0,6291;0,6315;0,6291;0,6714;0,7009;0,6714;0,6973;0,5683;955916;108546
Navarro, Sebastián;AM C;San Martín (SJ);27;0;0;1.470;635.080;1.203.800;67,6% (M);69,4% (M);5000;First Team;0,3307;0,5600;0,6336;0,5287;0,6336;0,6294;0,6294;0,6449;0,6313;0,6762;0,6313;0,6313;0,6311;0,6313;0,6134;0,5794;0,3375;0,5723;0,6466;0,5390;0,6466;0,6423;0,6423;0,6611;0,6446;0,6938;0,6446;0,6446;0,6465;0,6446;0,6272;0,5902;14030879;108546
Pelaitay, Nicolás;DM;San Martín (SJ);23;0;0;850;338.120;457.960;66,4% (M);72,8% (M);5000;First Team;0,3048;0,5572;0,6391;0,5315;0,6391;0,6271;0,6271;0,6568;0,6279;0,6642;0,6279;0,6279;0,5917;0,6279;0,6028;0,5549;0,3283;0,5991;0,6845;0,5682;0,6845;0,6720;0,6720;0,7153;0,6744;0,7280;0,6744;0,6744;0,6398;0,6744;0,6515;0,5932;14075946;108546
Vera, Renzo;D RC;San Martín (SJ);32;0;0;1.360;81.160;150.240;67,3% (CB);67,7% (CB);5000;Rotation;0,3870;0,6088;0,6679;0,6731;0,6713;0,6487;0,6543;0,6099;0,5951;0,6056;0,5951;0,5951;0,5275;0,5951;0,5589;0,5994;0,3899;0,6138;0,6726;0,6768;0,6761;0,6531;0,6588;0,6139;0,5991;0,6089;0,5991;0,5991;0,5313;0,5991;0,5631;0,6023;958492;108546
Vitti, Pablo;AM/F C;San Martín (SJ);30;0;0;2.640;654.020;1.125.140;67,7% (FS);71,2% (FS);5000;First Team;0,3496;0,4844;0,5256;0,4816;0,5256;0,5362;0,5362;0,5228;0,6149;0,5721;0,6149;0,6514;0,6374;0,6540;0,6772;0,6161;0,3666;0,5145;0,5572;0,5086;0,5572;0,5673;0,5673;0,5540;0,6464;0,6046;0,6464;0,6849;0,6719;0,6875;0,7123;0,6458;960143;108546
Agüero, Franco;GK;Sarmiento (Junín);22;0;0;130;111.750;218.350;59,2% (GK);66,7% (GK);4500;First Team;0,5921;0,4141;0,4238;0,3966;0,4238;0,4109;0,4109;0,4353;0,4449;0,4458;0,4449;0,4449;0,4100;0,4449;0,4128;0,4071;0,6673;0,4586;0,4678;0,4354;0,4678;0,4529;0,4529;0,4783;0,4873;0,4857;0,4873;0,4873;0,4489;0,4873;0,4531;0,4451;14102661;3101516
Aguilar, Pablo;D/WB/M R;Sarmiento (Junín);31;0;0;770;280.820;377.710;68,5% (FB);69,5% (FB);4500;Rotation;0,2916;0,5561;0,6374;0,5242;0,6848;0,6300;0,6768;0,5856;0,6213;0,6055;0,6631;0,6213;0,5612;0,6213;0,5767;0,5224;0,2953;0,5641;0,6469;0,5311;0,6950;0,6394;0,6869;0,5940;0,6306;0,6141;0,6730;0,6306;0,5700;0,6306;0,5861;0,5296;956880;3101516
Albaqui, Facundo;AM C;Sarmiento (Junín);23;0;0;650;668.510;1.197.770;63,8% (M);66,8% (M);4500;Rotation;0,3205;0,5197;0,6274;0,4807;0,6274;0,6234;0,6234;0,5758;0,6100;0,6378;0,6100;0,6100;0,5992;0,6100;0,5789;0,4939;0,3364;0,5485;0,6588;0,5065;0,6588;0,6542;0,6542;0,6038;0,6408;0,6678;0,6408;0,6408;0,6328;0,6408;0,6106;0,5200;14061432;3101516
Bustamante, Marcelo;D L;Sarmiento (Junín);35;0;0;1.260;57.390;66.440;65,0% (FB);65,0% (FB);4500;Backup;0,3380;0,5687;0,6505;0,6107;0,6055;0,6171;0,5887;0,5933;0,5850;0,5948;0,5850;0,5850;0,5159;0,5850;0,5266;0,5466;0,3380;0,5687;0,6505;0,6107;0,6055;0,6171;0,5887;0,5905;0,5850;0,5911;0,5850;0,5850;0,5159;0,5850;0,5266;0,5466;951229;3101516
Cacheiro, Ignacio;AM/F C;Sarmiento (Junín);22;0;0;1.000;1.501.000;3.082.210;67,0% (W);71,8% (W);4500;First Team;0,3349;0,4767;0,5660;0,4560;0,5660;0,5775;0,5775;0,5416;0,6311;0,5792;0,6311;0,6311;0,6480;0,6700;0,6643;0,5478;0,3592;0,5189;0,6108;0,4934;0,6108;0,6216;0,6216;0,5875;0,6763;0,6274;0,6763;0,6763;0,6982;0,7180;0,7153;0,5897;14102664;3101516
Caire, Maximiliano;D/WB R;Sarmiento (Junín);27;0;0;2.200;1.270.160;2.187.770;70,2% (FB);72,5% (FB);4500;First Team;0,3430;0,6086;0,6534;0,6069;0,7020;0,6418;0,6895;0,6246;0,6416;0,6357;0,6824;0,6416;0,5744;0,6782;0,6062;0,6023;0,3549;0,6296;0,6748;0,6256;0,7250;0,6626;0,7119;0,6465;0,6630;0,6581;0,7052;0,6630;0,5966;0,7009;0,6289;0,6209;67052514;3101516
Castro, Federico;AM RL, ST;Sarmiento (Junín);23;0;0;1.220;573.720;1.059.900;64,6% (FS);67,1% (FS);4500;Rotation;0,3292;0,5213;0,5768;0,4974;0,5768;0,5712;0,5712;0,5534;0,6031;0,5687;0,6031;0,6437;0,5662;0,6437;0,6458;0,6052;0,3415;0,5423;0,5991;0,5162;0,5991;0,5931;0,5931;0,5762;0,6257;0,5923;0,6257;0,6677;0,5893;0,6677;0,6712;0,6262;14133662;3101516
Cuevas, Héctor;ST;Sarmiento (Junín);33;0;0;1.410;35.590;47.350;71,9% (TS);71,9% (TS);4500;Rotation;0,3563;0,5451;0,5376;0,5374;0,5376;0,5401;0,5401;0,5791;0,6203;0,6141;0,6203;0,6203;0,5992;0,6203;0,6947;0,7186;0,3563;0,5451;0,5376;0,5374;0,5376;0,5401;0,5401;0,5801;0,6203;0,6155;0,6203;0,6203;0,5992;0,6203;0,6947;0,7186;14007649;3101516
Delgado, Daniel;D C;Sarmiento (Junín);35;0;0;580;65.040;115.530;66,8% (CB);66,8% (CB);4500;Rotation;0,3217;0,5913;0,5647;0,6684;0,5647;0,5509;0,5509;0,5568;0,5445;0,5536;0,5445;0,5445;0,4898;0,5445;0,5112;0,5718;0,3217;0,5913;0,5647;0,6684;0,5647;0,5509;0,5509;0,5603;0,5445;0,5584;0,5445;0,5445;0,4898;0,5445;0,5112;0,5718;952908;3101516
Fornari, Maximiliano;AM RC, F C;Sarmiento (Junín);20;0;0;710;750.500;1.624.170;63,4% (W);69,3% (W);4500;Rotation;0,2982;0,4771;0,5401;0,4654;0,5401;0,5505;0,5505;0,5192;0,5933;0,5543;0,6341;0,5933;0,6045;0,6341;0,6103;0,5694;0,3266;0,5281;0,5946;0,5109;0,5946;0,6041;0,6041;0,5714;0,6481;0,6079;0,6926;0,6481;0,6648;0,6926;0,6711;0,6200;14102663;3101516
Lopez, Juan Ignacio;WB/AM R;Sarmiento (Junín);22;0;0;490;593.280;1.289.470;63,8% (W);70,5% (W);4500;First Team;0,3042;0,4769;0,5519;0,4395;0,5519;0,5538;0,5910;0,5276;0,5941;0,5611;0,6383;0,5941;0,5596;0,6367;0,5790;0,5221;0,3355;0,5334;0,6141;0,4897;0,6141;0,6147;0,6560;0,5878;0,6559;0,6230;0,7046;0,6559;0,6220;0,7029;0,6430;0,5739;14102662;3101516
